food_code,food_description,method,method_description,nhanes,price_100gm
61210220,"Orange juice, 100%, canned, bottled or in a carton (Includes Minute Maid; Tropicana; Florida's Natural; Donald Duck; store brand; ready to drink; Simply Orange)",1,Links to FNDDS,Base,0.18115
61210250,"Orange juice, 100%, with calcium added, canned, bottled or in a carton (Includes Tropicana; Minute Maid; Florida's Natural; Donald Duck; store brand; with calcium and vitamin D added; Simply Orange with Calcium)",2,Links to altEC,Base,0.181187
61210620,"Orange juice, 100%, frozen, reconstituted (Includes reduced acid orange juice)",2,Links to altEC,Base,0.154019
61210820,"Orange juice, 100%, with calcium added, frozen, reconstituted (Includes Minute Maid)",2,Links to altEC,Base,0.154019
61213800,"Fruit juice blend, citrus, 100% juice (Includes with orange or grapefruit juices; Tropicana Tropics Juice Blends; Capri Sun 100% citrus blends; Snapple 100% Juiced)",1,Links to FNDDS,Base,0.183221
62101050,"Fruit mixture, dried (Includes apples, apricots, dates, papaya, peaches, pears, pineapples, prunes, raisins; fruit, dried, NFS)",2,Links to altEC,Base,1.415006
62101100,"Apple, dried (Includes apple chips)",1,Links to FNDDS,Base,3.829239
62104100,"Apricot, dried",1,Links to FNDDS,Base,1.547966
62105000,"Blueberries, dried",1,Links to FNDDS,Base,3.311929
62106000,"Cherries, dried (Includes sweetened)",1,Links to FNDDS,Base,2.554404
62107200,Banana chips,1,Links to FNDDS,Base,1.407253
62108100,"Currants, dried",1,Links to FNDDS,Base,1.263675
62109100,"Cranberries, dried (Includes Craisins; cranberries, NFS; all flavors)",1,Links to FNDDS,Base,1.137705
62110100,Date,1,Links to FNDDS,Base,1.278323
62113100,"Fig, dried",1,Links to FNDDS,Base,1.391335
62114050,"Mango, dried",1,Links to FNDDS,Base,2.727238
62120100,"Pineapple, dried",1,Links to FNDDS,Base,1.550419
62122100,"Prune, dried (Includes dried plum)",1,Links to FNDDS,Base,1.17326
62125100,Raisins,1,Links to FNDDS,Base,0.817244
62126000,"Tamarind, dried (Includes pulpitas)",1,Links to FNDDS,Base,1.156588
63100100,"Fruit, NFS",2,Links to altEC,Base,0.415086
63101000,"Apple, raw (Includes apple, NFS)",2,Links to altEC,Base,0.40851
63101110,"Applesauce, regular (Includes applesauce, NFS)",2,Links to altEC,Base,0.359182
63101120,"Applesauce, unsweetened",1,Links to FNDDS,Base,0.327994
63101150,"Applesauce, flavored (Includes with other fruits)",1,Links to FNDDS,Base,0.390391
63101210,"Apple pie filling (Includes pie filling, NFS; apples, canned)",2,Links to altEC,Base,0.519034
63101310,"Apple, baked (Includes fried; cooked)",1,Links to FNDDS,Base,0.609657
63103010,"Apricot, raw (Includes apricot, NFS)",1,Links to FNDDS,Base,0.772217
63103110,"Apricot, canned",1,Links to FNDDS,Base,0.400767
63105010,"Avocado, raw",1,Links to FNDDS,Base,0.773366
63107010,"Banana, raw",1,Links to FNDDS,Base,0.189998
63107410,"Banana, fried (Includes cooked)",4,FNDDS recipe with replaced or modified SR codes,Base,0.251376
63109010,"Cantaloupe, raw (Includes melon, NFS; muskmelon)",1,Links to FNDDS,Base,0.337119
63115010,"Cherries, raw (Includes cherries, NFS)",1,Links to FNDDS,Base,0.709667
63115110,"Cherries, canned",1,Links to FNDDS,Base,0.733422
63115200,"Cherries, frozen",2,Links to altEC,Base,0.709667
63119010,"Fig, raw",1,Links to FNDDS,Base,1.151187
63123000,"Grapes, raw",1,Links to FNDDS,Base,0.495558
63125010,"Guava, raw",1,Links to FNDDS,Base,0.65975
63126500,"Kiwi fruit, raw (Includes kiwifruit)",1,Links to FNDDS,Base,0.710106
63127010,"Honeydew melon, raw",1,Links to FNDDS,Base,0.48708
63129010,"Mango, raw (Includes Mango, NFS)",1,Links to FNDDS,Base,0.489508
63129030,"Mango, canned",1,Links to FNDDS,Base,0.792348
63131010,"Nectarine, raw",1,Links to FNDDS,Base,0.495194
63133010,"Papaya, raw",1,Links to FNDDS,Base,0.480464
63134010,"Passion fruit, raw",1,Links to FNDDS,Base,0.785388
63135010,"Peach, raw (Includes peach, NFS)",1,Links to FNDDS,Base,0.424326
63135140,"Peach, canned, in syrup",1,Links to FNDDS,Base,0.337959
63135170,"Peach, canned, juice pack (Includes water pack)",1,Links to FNDDS,Base,0.425351
63135620,"Peach, frozen",1,Links to FNDDS,Base,0.739712
63137010,"Pear, raw (Includes pear, NFS)",1,Links to FNDDS,Base,0.383553
63137140,"Pear, canned, in syrup",1,Links to FNDDS,Base,0.345648
63137170,"Pear, canned, juice pack (Includes water pack; frozen)",2,Links to altEC,Base,0.409537
63139010,"Persimmon, raw",1,Links to FNDDS,Base,0.356133
63141010,"Pineapple, raw (Includes pineapple, NFS)",1,Links to FNDDS,Base,0.468533
63141110,"Pineapple, canned, NFS",2,Links to altEC,Base,0.271543
63141140,"Pineapple, canned, in syrup",1,Links to FNDDS,Base,0.25826
63141170,"Pineapple, canned, juice pack (Includes water pack)",1,Links to FNDDS,Base,0.26963
63143010,"Plum, raw (Includes plum, NFS)",1,Links to FNDDS,Base,0.497493
63145010,"Pomegranate, raw",1,Links to FNDDS,Base,1.28677
63147110,Rhubarb (Includes rhubarb sauce),4,FNDDS recipe with replaced or modified SR codes,Base,0.901549
63149010,"Watermelon, raw",1,Links to FNDDS,Base,0.223994
63200100,"Berries, NFS (Includes berries, frozen; mixed berries)",2,Links to altEC,Base,0.826127
63201010,"Blackberries, raw (Includes boysenberries; dewberries; loganberries; youngberries; blackberries, NFS)",1,Links to FNDDS,Base,1.392896
63203010,"Blueberries, raw (Includes blueberries, NFS)",1,Links to FNDDS,Base,1.104237
63203110,"Bluberries, canned",1,Links to FNDDS,Base,1.253476
63203600,"Blueberries, frozen",1,Links to FNDDS,Base,0.779278
63207010,"Cranberries, raw",1,Links to FNDDS,Base,0.600932
63207110,Cranberry sauce (Includes jellied; whole berry; canned; relish),1,Links to FNDDS,Base,0.377231
63219000,"Raspberries, raw (Includes raspberries, NFS)",1,Links to FNDDS,Base,1.746899
63219610,"Raspberries, frozen",1,Links to FNDDS,Base,1.072749
63223020,"Strawberries, raw (Includes strawberries, NFS)",1,Links to FNDDS,Base,0.600141
63223110,"Strawberries, canned",1,Links to FNDDS,Base,0.375291
63223610,"Strawberries, frozen",1,Links to FNDDS,Base,0.635174
63301010,Ambrosia,2,Links to altEC,Base,2.626405
63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing (Includes without oranges, grapefruit, tangerines, clementines or other citrus fruits; fruit salad, NFS; with nuts; fruit mix, raw; without oranges, grapefruit, tangerines, clementines, or other citrus fruit)",4,FNDDS recipe with replaced or modified SR codes,Base,0.385783
63311110,"Fruit cocktail, canned, NFS (Includes canned fruit, NFS; fruit cocktail, NFS; canned fruit salad)",2,Links to altEC,Base,0.507538
63311140,"Fruit cocktail, canned, in syrup (Includes canned fruit salad)",1,Links to FNDDS,Base,0.53255
63311170,"Fruit cocktail, canned, juice pack (Includes water pack; canned fruit salad)",1,Links to FNDDS,Base,0.495536
63311180,"Fruit mixture, frozen (Includes all fruits; melon)",1,Links to FNDDS,Base,0.58347
63401010,"Apple salad with dressing (Includes Waldorf salad; fruit and nut salad with apples, celery and walnuts)",1,Links to FNDDS,Base,2.626405
63401060,"Apple, candied (Includes caramel apples)",1,Links to FNDDS,Base,0.958359
63401070,"Fruit, chocolate covered (Includes strawberries; banana; apple; pineapple)",1,Links to FNDDS,Base,0.895542
63402950,"Fruit salad, excluding citrus fruits, with salad dressing or mayonnaise (Includes with nuts; pear salad with dressing)",4,FNDDS recipe with replaced or modified SR codes,Base,0.506919
63402960,"Fruit salad, excluding citrus fruits, with whipped cream (Includes with nuts; made with cream, sour cream or yogurt)",4,FNDDS recipe with replaced or modified SR codes,Base,0.529783
63402970,"Fruit salad, excluding citrus fruits, with nondairy whipped topping (Includes with nuts; cream substitute)",4,FNDDS recipe with replaced or modified SR codes,Base,0.527953
63402980,"Fruit salad, excluding citrus fruits, with marshmallows (Includes with nuts)",4,FNDDS recipe with replaced or modified SR codes,Base,0.509421
63409010,"Guacamole, NFS (Includes avocado dip, NFS; guacamole without tomatoes)",2,Links to altEC,Base,1.270818
63409015,Guacamole with tomatoes (Includes avocado dip with tomatoes),1,Links to FNDDS,Base,1.361909
63409020,Chutney (Includes fruit chutney),1,Links to FNDDS,Base,1.603002
63415100,"Soup, fruit (Includes made with all types of fruit)",4,FNDDS recipe with replaced or modified SR codes,Base,0.375297
63420105,Frozen fruit juice bar (Includes all flavors; frozen fruit bar; NS as to type),1,Links to FNDDS,Base,0.640516
63430150,"Sorbet (Includes all flavors, sorbet bars)",1,Links to FNDDS,Base,0.928786
64100100,"Fruit juice, NFS (Includes juice, NFS)",2,Links to altEC,Base,0.187061
64100110,"Fruit juice blend, 100% juice (Includes Juicy Juice blends; Welch's 100% juice blends; Capri Sun 100% juice blends; Apple and Eve 100% juice blends; Snapple 100% Juiced)",1,Links to FNDDS,Base,0.181681
64100200,"Cranberry juice blend, 100% juice (Includes Ocean Spray 100% Juice Blends, all flavors; ""cranberry juice, 100% juice"")",1,Links to FNDDS,Base,0.16265
64100220,"Cranberry juice blend, 100% juice, with calcium added (Includes Apple and Eve Calcium Fortified Cranberry Juice; ""cranberry juice, 100% juice, with calcium"")",2,Links to altEC,Base,0.201508
64101010,"Apple cider (Includes cider, NFS; sparkling cider)",1,Links to FNDDS,Base,0.12683
64104010,"Apple juice, 100% (Includes Mott's; Musselman's; Simply Apple; Seneca; Apple and Eve; store brands)",1,Links to FNDDS,Base,0.140095
64104030,"Apple juice, 100%, with calcium added (Includes Minute Maid Apple Juice; Apple and Eve with calcium; Musselman's with calcium; Mott's Plus)",2,Links to altEC,Base,0.137942
64116020,"Grape juice, 100% (Includes Welch's; Seneca; Langers; 100% grape juice blends)",1,Links to FNDDS,Base,0.177171
64116060,"Grape juice, 100%, with calcium added (Includes Welch's; Apple and Eve; Langers Plus)",2,Links to altEC,Base,0.177171
64124020,"Pineapple juice, 100%",1,Links to FNDDS,Base,0.201507
64126000,"Pomegranate juice, 100% (Includes ""POM, all flavors"")",1,Links to FNDDS,Base,0.606084
64132010,"Prune juice, 100%",1,Links to FNDDS,Base,0.304369
64134015,"Fruit smoothie, with whole fruit, no dairy",4,FNDDS recipe with replaced or modified SR codes,Base,0.420277
64134020,"Fruit smoothie, with whole fruit, no dairy, added protein",4,FNDDS recipe with replaced or modified SR codes,Base,0.487663
64134025,"Fruit smoothie, with whole fruit, non-dairy (Includes almond, coconut, rice, or soy milk)",1,Links to FNDDS,Base,0.673197
64134030,"Fruit smoothie juice drink, no dairy",2,Links to altEC,Base,0.447597
64134100,"Fruit smoothie, light (Includes fat free, low fat, no sugar added, reduced fat; Orange Julius Light; Cold Stone Sinless; Jamba Light; Smoothie King Skinny)",2,Links to altEC,Base,0.447597
64134200,"Fruit smoothie, bottled (Includes canned; reconstituted dry mix; Bolthouse Farms; Naked)",1,Links to FNDDS,Base,0.447597
64200100,"Fruit nectar, NFS",2,Links to altEC,Base,0.142803
64201010,Apricot nectar,1,Links to FNDDS,Base,0.147773
64202010,Cantaloupe nectar,2,Links to altEC,Base,0.121999
64203020,Guava nectar,1,Links to FNDDS,Base,0.144701
64204010,Mango nectar,1,Links to FNDDS,Base,0.157505
64205010,Peach nectar,1,Links to FNDDS,Base,0.142888
64215010,Pear nectar,1,Links to FNDDS,Base,0.149665
64221010,"Soursop, nectar (Includes Guanabana)",1,Links to FNDDS,Base,0.170454
64401000,Vinegar,1,Links to FNDDS,Base,0.518415
67100100,"Fruit, baby food, NFS",2,Links to altEC,Base,0.706734
67101010,"Apple-raspberry, baby food, strained (Includes apple-blueberry; Earth's Best; Beech-Nut Stage 2; Gerber Second Foods)",1,Links to FNDDS,Base,0.71484
67102010,"Applesauce, baby food, strained (Includes Gerber Second Foods; Earth's Best Apples; Beech-Nut Stage 1 Starter Size; Beech-Nut Stage 1; Gerber First Foods)",1,Links to FNDDS,Base,0.679152
67104070,"Applesauce with cherries, baby food, strained (Includes Beech-Nut Stage 2 Apples and Cherries)",1,Links to FNDDS,Base,0.53864
67105030,"Bananas, baby food, strained (Includes Beech-Nut Stage 1; Gerber First Foods; Beech-Nut Stage 1 Starter Size; Earth's Best; Gerber Second Foods; Beech-Nut Stage 2)",1,Links to FNDDS,Base,0.62958
67106050,"Banana with mixed berries, baby food, strained (Includes Gerber Second Foods)",1,Links to FNDDS,Base,0.744703
67109010,"Pears, baby food, strained (Includes Earth's Best; Gerber First Foods; Gerber Second Foods; Beech-Nut Stage 1 Starter Size; Beech-Nut Stage 1; Beech-Nut Stage 2)",1,Links to FNDDS,Base,0.695113
67202000,"Apple juice, baby food (Includes Beech-Nut; Earth's Best; Gerber)",1,Links to FNDDS,Base,0.306389
67212000,"Pear juice, baby food (Includes Earth's Best; Gerber; Beech-Nut)",1,Links to FNDDS,Base,0.23229
67414100,"Mango dessert, baby food (Includes Gerber Tropical Mango with Tapioca Dessert)",1,Links to FNDDS,Base,0.633422
67430500,"Yogurt and fruit snack, baby food (Includes Gerber Yogurt Melts, all flavors)",1,Links to FNDDS,Base,9.791993
71000100,"Potato, NFS",2,Links to altEC,Base,0.294221
71101000,"Potato, baked, peel not eaten (Includes NS as to peel eaten)",4,FNDDS recipe with replaced or modified SR codes,Base,0.280171
71102980,"Potato, boiled, NFS (Includes steamer bags; steamed potato NS as to plain or flavored)",2,Links to altEC,Base,0.272282
71102990,"Potato, boiled, ready-to-heat (Includes frozen; steamer bags; steamed potato NS as to plain or flavored; with or without peel; with or without fat added)",4,FNDDS recipe with replaced or modified SR codes,Base,0.290328
71103000,"Potato, boiled, from fresh, peel not eaten, NS as to fat (Includes steamer bags; steamed potato NS as to plain or flavored; NS as to peel eaten)",4,FNDDS recipe with replaced or modified SR codes,Base,0.290328
71103010,"Potato, boiled, from fresh, peel not eaten, no added fat (Includes steamer bags; steamed potato NS as to plain or flavored; NS as to peel eaten; made with cooking spray)",1,Links to FNDDS,Base,0.316611
71103020,"Potato, boiled, from fresh, peel not eaten, fat added, NS as to fat type (Includes steamer bags; steamed potato NS as to plain or flavored; NS as to peel eaten)",4,FNDDS recipe with replaced or modified SR codes,Base,0.290328
